year,state,candidate_party,name,popular_vote_ct,popular_vote_pct,electoral_vote,source
1916,Texas,Democrat,Woodrow Wilson,286514,76.92,20 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=48&f=1&off=0&elect=0&minper=0
1916,Texas,Republican,Charles Hughes,64999,17.45,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=48&f=1&off=0&elect=0&minper=0
1916,Texas,Socialist,Allan Benson,18963,5.09,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=48&f=1&off=0&elect=0&minper=0
1916,Texas,Prohibition,James Hanly,1985,0.53,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=48&f=1&off=0&elect=0&minper=0
1916,Utah,Democrat,Woodrow Wilson,84145,58.78,4 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=49&f=1&off=0&elect=0&minper=0
1916,Utah,Republican,Charles Hughes,54137,37.82,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=49&f=1&off=0&elect=0&minper=0
1916,Utah,Socialist,Allan Benson,4460,3.12,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=49&f=1&off=0&elect=0&minper=0
1916,Utah,Prohibition,James Hanly,149,0.10,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=49&f=1&off=0&elect=0&minper=0
1916,Utah,Soc. Labor,Arthur Reimer,144,0.10,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=49&f=1&off=0&elect=0&minper=0
1916,Utah,Progressive,No Candidate,111,0.08,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=49&f=1&off=0&elect=0&minper=0
1916,Vermont,Republican,Charles Hughes,40250,62.43,4 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=50&f=1&off=0&elect=0&minper=0
1916,Vermont,Democrat,Woodrow Wilson,22708,35.22,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=50&f=1&off=0&elect=0&minper=0
1916,Vermont,Socialist,Allan Benson,798,1.24,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=50&f=1&off=0&elect=0&minper=0
1916,Vermont,Prohibition,James Hanly,709,1.10,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=50&f=1&off=0&elect=0&minper=0
1916,Vermont,-,Write-ins,10,0.02,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=50&f=1&off=0&elect=0&minper=0
1916,Virginia,Democrat,Woodrow Wilson,102824,66.77,12 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=51&f=1&off=0&elect=0&minper=0
1916,Virginia,Republican,Charles Hughes,49356,32.05,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=51&f=1&off=0&elect=0&minper=0
1916,Virginia,Social Dem.,Allan Benson,1062,0.69,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=51&f=1&off=0&elect=0&minper=0
1916,Virginia,Prohibition,James Hanly,683,0.44,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=51&f=1&off=0&elect=0&minper=0
1916,Virginia,Soc. Labor,Arthur Reimer,67,0.04,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=51&f=1&off=0&elect=0&minper=0
1916,Washington,Democrat,Woodrow Wilson,183388,48.13,7 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=53&f=1&off=0&elect=0&minper=0
1916,Washington,Republican,Charles Hughes,167208,43.89,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=53&f=1&off=0&elect=0&minper=0
1916,Washington,Socialist,Allan Benson,22800,5.98,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=53&f=1&off=0&elect=0&minper=0
1916,Washington,Prohibition,James Hanly,6868,1.80,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=53&f=1&off=0&elect=0&minper=0
1916,Washington,Soc. Labor,Arthur Reimer,730,0.19,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=53&f=1&off=0&elect=0&minper=0
1916,West Virginia,Republican,Charles Hughes,143124,49.38,7 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=54&f=1&off=0&elect=0&minper=0
1916,West Virginia,Democrat,Woodrow Wilson,140403,48.44,1 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=54&f=1&off=0&elect=0&minper=0
1916,West Virginia,Socialist,Allan Benson,6150,2.12,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=54&f=1&off=0&elect=0&minper=0
1916,West Virginia,Prohibition,James Hanly,175,0.06,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=54&f=1&off=0&elect=0&minper=0
1916,Wisconsin,Republican,Charles Hughes,220822,49.39,13 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=55&f=1&off=0&elect=0&minper=0
1916,Wisconsin,Democrat,Woodrow Wilson,191363,42.80,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=55&f=1&off=0&elect=0&minper=0
1916,Wisconsin,Socialist,Allan Benson,27631,6.18,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=55&f=1&off=0&elect=0&minper=0
1916,Wisconsin,Prohibition,James Hanly,7318,1.64,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=55&f=1&off=0&elect=0&minper=0
1916,Wyoming,Democrat,Woodrow Wilson,28316,54.62,3 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=56&f=1&off=0&elect=0&minper=0
1916,Wyoming,Republican,Charles Hughes,21698,41.86,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=56&f=1&off=0&elect=0&minper=0
1916,Wyoming,Socialist,Allan Benson,1453,2.80,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=56&f=1&off=0&elect=0&minper=0
1916,Wyoming,Prohibition,James Hanly,373,0.72,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=56&f=1&off=0&elect=0&minper=0
1912,Alabama,Democrat,Woodrow Wilson,82438,69.94,12 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=1&f=1&off=0&elect=0&minper=0
1912,Alabama,Progressive,Theodore Roosevelt,22680,19.24,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=1&f=1&off=0&elect=0&minper=0
1912,Alabama,Republican,William Taft,9717,8.24,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=1&f=1&off=0&elect=0&minper=0
1912,Alabama,Socialist,Eugene Debs,3029,2.57,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=1&f=1&off=0&elect=0&minper=0
1912,Alabama,Independent,Write-ins,5,0.00,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=1&f=1&off=0&elect=0&minper=0
1912,Arizona,Democrat,Woodrow Wilson,10324,43.52,3 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=4&f=1&off=0&elect=0&minper=0
1912,Arizona,Progressive,Theodore Roosevelt,6949,29.29,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=4&f=1&off=0&elect=0&minper=0
1912,Arizona,Socialist,Eugene Debs,3163,13.33,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=4&f=1&off=0&elect=0&minper=0
1912,Arizona,Republican,William Taft,3021,12.74,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=4&f=1&off=0&elect=0&minper=0
1912,Arizona,Prohibition,Eugene Chafin,265,1.12,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=4&f=1&off=0&elect=0&minper=0
1912,Arkansas,Democrat,Woodrow Wilson,68814,55.01,9 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=5&f=1&off=0&elect=0&minper=0
1912,Arkansas,Republican,William Taft,25585,20.45,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=5&f=1&off=0&elect=0&minper=0
1912,Arkansas,Progressive,Theodore Roosevelt,21644,17.30,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=5&f=1&off=0&elect=0&minper=0
1912,Arkansas,Socialist,Eugene Debs,8153,6.52,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=5&f=1&off=0&elect=0&minper=0
1912,Arkansas,Prohibition,Eugene Chafin,908,0.73,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=5&f=1&off=0&elect=0&minper=0
1912,California,Rep.-Prog.,Theodore Roosevelt,283610,41.83,11 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=6&f=1&off=0&elect=0&minper=0
1912,California,Democrat,Woodrow Wilson,283436,41.81,2 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=6&f=1&off=0&elect=0&minper=0
1912,California,Socialist,Eugene Debs,79201,11.68,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=6&f=1&off=0&elect=0&minper=0
1912,California,Prohibition,Eugene Chafin,23366,3.45,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=6&f=1&off=0&elect=0&minper=0
1912,California,-,Write-ins,4417,0.65,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=6&f=1&off=0&elect=0&minper=0
1912,California,Write-in,William Taft,3914,0.58,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=6&f=1&off=0&elect=0&minper=0
1912,Colorado,Democrat,Woodrow Wilson,114232,42.80,6 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=8&f=1&off=0&elect=0&minper=0
1912,Colorado,Progressive,Theodore Roosevelt,72306,27.09,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=8&f=1&off=0&elect=0&minper=0
1912,Colorado,Republican,William Taft,58386,21.88,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=8&f=1&off=0&elect=0&minper=0
1912,Colorado,Socialist,Eugene Debs,16418,6.15,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=8&f=1&off=0&elect=0&minper=0
1912,Colorado,Prohibition,Eugene Chafin,5063,1.90,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=8&f=1&off=0&elect=0&minper=0
1912,Colorado,Soc. Labor,Arthur Reimer,475,0.18,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=8&f=1&off=0&elect=0&minper=0
1912,Connecticut,Democrat,Woodrow Wilson,74561,39.16,7 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=9&f=1&off=0&elect=0&minper=0
1912,Connecticut,Republican,William Taft,68324,35.88,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=9&f=1&off=0&elect=0&minper=0
1912,Connecticut,Progressive,Theodore Roosevelt,34129,17.92,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=9&f=1&off=0&elect=0&minper=0
1912,Connecticut,Socialist,Eugene Debs,10056,5.28,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=9&f=1&off=0&elect=0&minper=0
1912,Connecticut,Prohibition,Eugene Chafin,2068,1.09,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=9&f=1&off=0&elect=0&minper=0
1912,Connecticut,Soc. Labor,Arthur Reimer,1260,0.66,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=9&f=1&off=0&elect=0&minper=0
1912,Connecticut,-,Write-ins,6,0.00,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=9&f=1&off=0&elect=0&minper=0
1912,Delaware,Democrat,Woodrow Wilson,22631,46.48,3 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=10&f=1&off=0&elect=0&minper=0
1912,Delaware,Republican,William Taft,15998,32.85,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=10&f=1&off=0&elect=0&minper=0
1912,Delaware,Progressive,Theodore Roosevelt,8886,18.25,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=10&f=1&off=0&elect=0&minper=0
1912,Delaware,Prohibition,Eugene Chafin,623,1.28,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=10&f=1&off=0&elect=0&minper=0
1912,Delaware,Socialist,Eugene Debs,556,1.14,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=10&f=1&off=0&elect=0&minper=0
1912,Florida,Democrat,Woodrow Wilson,35343,69.52,6 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=12&f=1&off=0&elect=0&minper=0
1912,Florida,Socialist,Eugene Debs,4806,9.45,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=12&f=1&off=0&elect=0&minper=0
1912,Florida,Progressive,Theodore Roosevelt,4555,8.96,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=12&f=1&off=0&elect=0&minper=0
1912,Florida,Republican,William Taft,4279,8.42,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=12&f=1&off=0&elect=0&minper=0
1912,Florida,Prohibition,Eugene Chafin,1854,3.65,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=12&f=1&off=0&elect=0&minper=0
1912,Geogia,Democrat,Woodrow Wilson,93087,76.63,14 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=13&f=1&off=0&elect=0&minper=0
1912,Geogia,Progressive,Theodore Roosevelt,21985,18.10,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=13&f=1&off=0&elect=0&minper=0
1912,Geogia,Republican,William Taft,5191,4.27,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=13&f=1&off=0&elect=0&minper=0
1912,Geogia,Socialist,Eugene Debs,1058,0.87,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=13&f=1&off=0&elect=0&minper=0
1912,Geogia,Prohibition,Eugene Chafin,149,0.12,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=13&f=1&off=0&elect=0&minper=0
1912,Idaho,Democrat,Woodrow Wilson,33921,32.08,4 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=16&f=1&off=0&elect=0&minper=0
1912,Idaho,Republican,William Taft,32810,31.02,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=16&f=1&off=0&elect=0&minper=0
1912,Idaho,Progressive,Theodore Roosevelt,25527,24.14,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=16&f=1&off=0&elect=0&minper=0
1912,Idaho,Socialist,Eugene Debs,11960,11.31,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=16&f=1&off=0&elect=0&minper=0
1912,Idaho,Prohibition,Eugene Chafin,1536,1.45,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=16&f=1&off=0&elect=0&minper=0
1912,Illinois,Democrat,Woodrow Wilson,405048,35.34,29 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=17&f=1&off=0&elect=0&minper=0
1912,Illinois,Prog. for S.J.,Theodore Roosevelt,386478,33.72,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=17&f=1&off=0&elect=0&minper=0
1912,Illinois,Republican,William Taft,253593,22.13,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=17&f=1&off=0&elect=0&minper=0
1912,Illinois,Socialist,Eugene Debs,81278,7.09,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=17&f=1&off=0&elect=0&minper=0
1912,Illinois,Prohibition,Eugene Chafin,15710,1.37,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=17&f=1&off=0&elect=0&minper=0
1912,Illinois,Soc. Labor,Arthur Reimer,4066,0.35,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=17&f=1&off=0&elect=0&minper=0
1912,Indiana,Democrat,Woodrow Wilson,281890,43.07,15 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=18&f=1&off=0&elect=0&minper=0
1912,Indiana,Progressive,Theodore Roosevelt,162007,24.75,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=18&f=1&off=0&elect=0&minper=0
1912,Indiana,Republican,William Taft,151267,23.11,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=18&f=1&off=0&elect=0&minper=0
1912,Indiana,Socialist,Eugene Debs,36931,5.64,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=18&f=1&off=0&elect=0&minper=0
1912,Indiana,Prohibition,Eugene Chafin,19249,2.94,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=18&f=1&off=0&elect=0&minper=0
1912,Indiana,Soc. Labor,Arthur Reimer,3130,0.48,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=18&f=1&off=0&elect=0&minper=0
1912,Iowa,Democrat,Woodrow Wilson,185325,37.64,13 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=19&f=1&off=0&elect=0&minper=0
1912,Iowa,Progressive,Theodore Roosevelt,161819,32.87,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=19&f=1&off=0&elect=0&minper=0
1912,Iowa,Republican,William Taft,119805,24.33,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=19&f=1&off=0&elect=0&minper=0
1912,Iowa,Socialist,Eugene Debs,16967,3.45,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=19&f=1&off=0&elect=0&minper=0
1912,Iowa,Prohibition,Eugene Chafin,8440,1.71,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=19&f=1&off=0&elect=0&minper=0
1912,Kansas,Democrat,Woodrow Wilson,143663,39.30,10 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=20&f=1&off=0&elect=0&minper=0
1912,Kansas,Independent,Theodore Roosevelt,120210,32.88,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=20&f=1&off=0&elect=0&minper=0
1912,Kansas,Republican,William Taft,74845,20.47,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=20&f=1&off=0&elect=0&minper=0
1912,Kansas,Socialist,Eugene Debs,26779,7.33,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=20&f=1&off=0&elect=0&minper=0
1912,Kansas,-,Write-ins,63,0.02,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=20&f=1&off=0&elect=0&minper=0
1912,Kentucky,Democrat,Woodrow Wilson,219484,48.48,13 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=21&f=1&off=0&elect=0&minper=0
1912,Kentucky,Republican,William Taft,115510,25.52,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=21&f=1&off=0&elect=0&minper=0
1912,Kentucky,Progressive,Theodore Roosevelt,101766,22.48,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=21&f=1&off=0&elect=0&minper=0
1912,Kentucky,Socialist,Eugene Debs,11646,2.57,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=21&f=1&off=0&elect=0&minper=0
1912,Kentucky,Prohibition,Eugene Chafin,3253,0.72,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=21&f=1&off=0&elect=0&minper=0
1912,Kentucky,Soc. Labor,Arthur Reimer,1055,0.23,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=21&f=1&off=0&elect=0&minper=0
1912,Louisiana,Democrat,Woodrow Wilson,60871,76.81,10 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=22&f=1&off=0&elect=0&minper=0
1912,Louisiana,Progressive,Theodore Roosevelt,9283,11.71,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=22&f=1&off=0&elect=0&minper=0
1912,Louisiana,Socialist,Eugene Debs,5261,6.64,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=22&f=1&off=0&elect=0&minper=0
1912,Louisiana,Republican,William Taft,3833,4.84,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=22&f=1&off=0&elect=0&minper=0
1912,Maine,Democrat,Woodrow Wilson,51113,39.43,6 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=23&f=1&off=0&elect=0&minper=0
1912,Maine,Progressive,Theodore Roosevelt,48495,37.41,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=23&f=1&off=0&elect=0&minper=0
1912,Maine,Republican,William Taft,26545,20.48,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=23&f=1&off=0&elect=0&minper=0
1912,Maine,Socialist,Eugene Debs,2541,1.96,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=23&f=1&off=0&elect=0&minper=0
1912,Maine,Prohibition,Eugene Chafin,946,0.73,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=23&f=1&off=0&elect=0&minper=0
1912,Maryland,Democrat,Woodrow Wilson,112674,48.57,8 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=24&f=1&off=0&elect=0&minper=0
1912,Maryland,Progressive,Theodore Roosevelt,57789,24.91,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=24&f=1&off=0&elect=0&minper=0
1912,Maryland,Republican,William Taft,54956,23.69,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=24&f=1&off=0&elect=0&minper=0
1912,Maryland,Socialist,Eugene Debs,3996,1.72,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=24&f=1&off=0&elect=0&minper=0
1912,Maryland,Prohibition,Eugene Chafin,2244,0.97,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=24&f=1&off=0&elect=0&minper=0
1912,Maryland,Labor,Arthur Reimer,322,0.14,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=24&f=1&off=0&elect=0&minper=0
1912,Massachusetts,Democrat,Woodrow Wilson,173408,35.53,18 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=25&f=1&off=0&elect=0&minper=0
1912,Massachusetts,Republican,William Taft,155948,31.95,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=25&f=1&off=0&elect=0&minper=0
1912,Massachusetts,Progressive,Theodore Roosevelt,142228,29.14,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=25&f=1&off=0&elect=0&minper=0
1912,Massachusetts,Socialist,Eugene Debs,12616,2.58,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=25&f=1&off=0&elect=0&minper=0
1912,Massachusetts,Prohibition,Eugene Chafin,2754,0.56,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=25&f=1&off=0&elect=0&minper=0
1912,Massachusetts,Soc. Labor,Arthur Reimer,1102,0.23,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=25&f=1&off=0&elect=0&minper=0
1912,Massachusetts,-,Write-ins,1,0.00,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=25&f=1&off=0&elect=0&minper=0
1912,Michigan,Nat'l Prog.,Theodore Roosevelt,214584,38.95,15 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=26&f=1&off=0&elect=0&minper=0
1912,Michigan,Republican,William Taft,152244,27.63,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=26&f=1&off=0&elect=0&minper=0
1912,Michigan,Democrat,Woodrow Wilson,150751,27.36,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=26&f=1&off=0&elect=0&minper=0
1912,Michigan,Socialist,Eugene Debs,23211,4.21,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=26&f=1&off=0&elect=0&minper=0
1912,Michigan,Prohibition,Eugene Chafin,8934,1.62,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=26&f=1&off=0&elect=0&minper=0
1912,Michigan,Soc. Labor,Arthur Reimer,1252,0.23,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1912&fips=26&f=1&off=0&elect=0&minper=0
